timestamp,track_id,class,x1,y1,x2,y2,confidence
2025-05-31 14:23:56.427963,31,person,1444.2418,418.67285,1569.7117,670.5581,0.7689142
2025-05-31 14:23:56.428497,4,person,1719.415,426.9906,1801.059,605.8266,0.57437307
2025-05-31 14:23:56.429047,34,car,0.8374012,312.11176,883.1599,778.55444,0.7920973
2025-05-31 14:23:56.429695,39,motorcycle,989.02313,542.91,1295.5126,774.863,0.6794948
2025-05-31 14:23:56.430273,45,person,1056.3397,407.5063,1242.5392,737.9255,0.6517353
2025-05-31 14:23:56.430773,24,car,898.639,376.23227,1374.6868,620.82263,0.56990856
2025-05-31 14:23:56.835511,18,person,1571.1648,429.55255,1661.0251,609.9144,0.5389153
2025-05-31 14:23:56.836266,29,motorcycle,1398.1062,541.55994,1584.6843,704.0449,0.6774834
2025-05-31 14:23:56.836890,31,person,1452.0449,419.76382,1579.829,668.5258,0.7637169
2025-05-31 14:23:56.837523,4,person,1722.2355,425.5955,1807.6993,608.49725,0.63171
2025-05-31 14:23:56.838196,34,car,0.5903282,314.98706,891.0298,778.1931,0.85135096
2025-05-31 14:23:56.838942,39,motorcycle,1008.5927,546.8304,1310.0778,773.5962,0.7000314
2025-05-31 14:23:56.839604,45,person,1074.195,411.12564,1260.3419,731.7399,0.5470714
2025-05-31 14:23:56.840113,24,car,924.6464,375.88733,1378.7216,619.91974,0.5254123
2025-05-31 14:23:56.840781,3,motorcycle,1714.0317,490.7988,1807.9299,623.5822,0.6002278
2025-05-31 14:23:57.217524,18,person,1572.2603,426.07315,1667.0248,612.32544,0.59502935
2025-05-31 14:23:57.218207,29,motorcycle,1408.5762,543.1457,1585.5952,703.3358,0.66245997
2025-05-31 14:23:57.218787,31,person,1458.6736,421.1723,1589.1727,665.0761,0.7919266
2025-05-31 14:23:57.219335,4,person,1722.425,425.39307,1810.495,612.3769,0.65894127
2025-05-31 14:23:57.219904,34,car,0.25671336,313.06512,900.2444,778.2534,0.90068895
2025-05-31 14:23:57.220559,39,motorcycle,1030.6189,556.82996,1323.2969,771.6244,0.7787029
2025-05-31 14:23:57.221136,45,person,1099.5983,410.4833,1277.4607,725.3653,0.6610569
2025-05-31 14:23:57.221628,24,car,940.18665,375.0049,1387.0638,619.5296,0.5377825
2025-05-31 14:23:57.222177,3,motorcycle,1715.8739,496.81638,1805.0969,624.1505,0.56153893
2025-05-31 14:23:57.599188,18,person,1574.8292,426.01114,1674.494,615.0502,0.6076249
2025-05-31 14:23:57.599838,29,motorcycle,1431.6925,538.35706,1597.3633,699.8019,0.5202352
2025-05-31 14:23:57.600402,31,person,1466.777,422.26373,1594.6652,668.1881,0.8247282
2025-05-31 14:23:57.600908,4,person,1725.2037,426.46506,1813.8873,615.5449,0.6098143
2025-05-31 14:23:57.601474,34,car,0.59283817,315.28043,910.287,776.73535,0.8486976
2025-05-31 14:23:57.602085,39,motorcycle,1048.9569,552.1125,1337.707,770.5234,0.7493202
2025-05-31 14:23:57.602648,45,person,1112.9119,414.08667,1290.2269,719.9957,0.5758443
2025-05-31 14:23:57.603201,24,car,861.0977,375.18576,1399.3641,620.36804,0.6100588
2025-05-31 14:23:57.603682,42,car,988.90424,395.9816,1393.5674,626.5515,0.50745934
2025-05-31 14:23:57.980018,29,motorcycle,1418.9115,538.7094,1603.1631,699.26953,0.6756699
2025-05-31 14:23:57.980567,31,person,1474.2399,420.44788,1600.0773,664.446,0.80141044
2025-05-31 14:23:57.981028,4,person,1728.3647,426.58276,1816.2582,617.5379,0.63610244
2025-05-31 14:23:57.981542,34,car,0.54422003,315.94293,918.8523,774.1046,0.8821454
2025-05-31 14:23:57.982093,39,motorcycle,1061.9485,547.9199,1351.828,765.10175,0.5689355
2025-05-31 14:23:57.982562,24,car,840.37494,375.49234,1407.2455,618.1108,0.6393907
2025-05-31 14:23:58.572861,29,motorcycle,1451.3516,539.4705,1609.8947,699.4867,0.682135
2025-05-31 14:23:58.573471,31,person,1477.0225,420.64047,1610.7458,665.1972,0.77609694
2025-05-31 14:23:58.573988,4,person,1731.0721,426.0556,1818.2305,617.632,0.5690305
2025-05-31 14:23:58.574566,34,car,0.4031309,320.11234,923.92267,772.6686,0.87537795
2025-05-31 14:23:58.575192,39,motorcycle,1082.7909,545.9312,1365.0709,763.7693,0.74260396
2025-05-31 14:23:58.575698,24,car,838.27167,375.92624,1414.3132,617.68396,0.713776
2025-05-31 14:23:58.576250,18,person,1584.003,426.03543,1683.4635,616.346,0.54199034
2025-05-31 14:23:58.576796,45,person,1154.377,412.8764,1317.7845,715.2088,0.66837305
2025-05-31 14:23:58.967524,29,motorcycle,1467.9846,540.12964,1617.7911,699.1053,0.6252395
2025-05-31 14:23:58.968145,31,person,1486.2395,421.87076,1617.4344,665.9156,0.7945947
2025-05-31 14:23:58.968676,4,person,1732.2842,427.1637,1818.509,619.2831,0.6381648
2025-05-31 14:23:58.969247,34,car,0.30322188,321.95197,928.4726,772.46533,0.8687874
2025-05-31 14:23:58.969870,39,motorcycle,1106.9371,559.2153,1380.7379,759.0674,0.75001967
2025-05-31 14:23:58.970410,24,car,839.1339,379.67853,1420.1217,618.6613,0.6478989
2025-05-31 14:23:58.970968,18,person,1588.0044,428.40436,1680.2268,611.83594,0.5219278
2025-05-31 14:23:58.971545,45,person,1171.6207,410.77582,1332.1259,718.50085,0.5415338
2025-05-31 14:23:58.972034,42,car,987.8164,394.13968,1416.0548,619.6437,0.59327495
2025-05-31 14:23:59.360942,29,motorcycle,1475.3875,522.80475,1632.4178,697.1538,0.5512588
2025-05-31 14:23:59.361560,31,person,1493.0618,422.04462,1624.7432,663.24646,0.7864546
2025-05-31 14:23:59.362075,4,person,1737.1819,426.82455,1820.5597,618.8206,0.71295035
2025-05-31 14:23:59.362653,34,car,0.65009284,323.00208,934.1449,770.69666,0.8958948
2025-05-31 14:23:59.363285,39,motorcycle,1122.5948,549.19183,1393.2426,757.20154,0.73454165
2025-05-31 14:23:59.363832,18,person,1592.229,428.50784,1672.2784,608.8064,0.5629978
2025-05-31 14:23:59.364425,45,person,1192.2784,414.13443,1353.9885,718.9339,0.69737875
2025-05-31 14:23:59.962972,29,motorcycle,1488.3135,523.25867,1634.3448,694.7743,0.54971045
2025-05-31 14:23:59.963673,31,person,1498.4847,422.56857,1631.194,663.3291,0.7614675
2025-05-31 14:23:59.964281,4,person,1740.3069,429.04193,1820.3446,617.27905,0.71715003
2025-05-31 14:23:59.964915,34,car,0.56755954,325.3079,943.3585,768.16797,0.8774434
2025-05-31 14:23:59.965642,39,motorcycle,1140.7523,545.75543,1404.7123,754.49884,0.7310261
2025-05-31 14:23:59.966285,18,person,1597.3812,426.53506,1673.1554,607.4366,0.56475306
2025-05-31 14:23:59.966973,45,person,1206.6697,413.48126,1364.6824,714.2517,0.5524464
2025-05-31 14:24:00.464061,31,person,1506.7028,419.95993,1637.3969,660.4961,0.7422547
2025-05-31 14:24:00.464741,4,person,1746.7053,427.2667,1821.4929,612.6709,0.6955037
2025-05-31 14:24:00.465434,34,car,0.5012007,325.86743,954.4074,767.0265,0.841667
2025-05-31 14:24:00.466236,39,motorcycle,1161.99,543.0069,1418.8909,751.7587,0.60354793
2025-05-31 14:24:00.466833,24,car,856.81464,379.46927,1400.3381,610.82556,0.5973042
2025-05-31 14:24:00.872797,31,person,1518.9845,421.2079,1642.9182,659.6025,0.7225592
2025-05-31 14:24:00.873470,4,person,1750.0896,426.52954,1824.2794,609.7978,0.6814719
2025-05-31 14:24:00.874140,34,car,0.28263897,322.24133,962.51904,766.8905,0.8478862
2025-05-31 14:24:00.874856,39,motorcycle,1176.2916,534.35956,1430.3066,749.8807,0.669942
2025-05-31 14:24:00.875440,24,car,870.0573,379.47137,1388.1111,604.8577,0.5626909
2025-05-31 14:24:00.876106,29,motorcycle,1505.7487,535.06055,1639.3691,691.5867,0.556867
2025-05-31 14:24:00.876761,45,person,1248.1615,416.65137,1388.8177,709.0499,0.51821244
2025-05-31 14:24:01.263048,31,person,1529.2448,421.15445,1644.4546,662.08514,0.7613166
2025-05-31 14:24:01.263850,4,person,1753.3818,426.39893,1827.2927,591.5123,0.5609331
2025-05-31 14:24:01.264727,34,car,0.4189048,322.77353,969.3147,764.0404,0.8945475
2025-05-31 14:24:01.265666,39,motorcycle,1190.6208,524.30554,1443.8824,747.22363,0.6881519
2025-05-31 14:24:01.266399,24,car,881.5591,378.61066,1422.1044,608.9713,0.56950474
2025-05-31 14:24:01.267501,45,person,1275.8823,418.61786,1391.9445,703.562,0.51265043
2025-05-31 14:24:01.268543,3,motorcycle,1716.8899,480.22974,1827.3698,616.5189,0.5252452
2025-05-31 14:24:01.269375,18,person,1613.2976,424.80905,1681.1287,590.8986,0.5002643
2025-05-31 14:24:01.649965,31,person,1535.3683,421.0451,1653.2736,655.20105,0.7206629
2025-05-31 14:24:01.650532,4,person,1755.6368,426.42206,1833.6396,594.5208,0.57662886
2025-05-31 14:24:01.651093,34,car,1.4474998,322.93878,975.908,760.07574,0.9096764
2025-05-31 14:24:01.651725,39,motorcycle,1207.8208,520.75354,1454.1064,743.18744,0.55191314
2025-05-31 14:24:01.652231,24,car,893.9746,378.51312,1431.2134,610.7467,0.62505573
2025-05-31 14:24:01.652766,3,motorcycle,1722.6134,476.10568,1832.2212,614.9099,0.50729364
2025-05-31 14:24:01.653361,29,motorcycle,1524.9542,528.88086,1649.4133,688.0472,0.59171253
2025-05-31 14:24:02.045755,31,person,1542.843,420.36026,1660.4178,654.20197,0.7169262
2025-05-31 14:24:02.046387,4,person,1755.6064,424.45978,1839.8265,589.48315,0.5141533
2025-05-31 14:24:02.047063,34,car,6.0834746,322.7165,984.02625,756.96716,0.89983374
2025-05-31 14:24:02.047989,39,motorcycle,1223.2476,507.29434,1472.7709,741.0891,0.67558664
2025-05-31 14:24:02.048581,24,car,904.83746,378.87302,1435.9501,612.4548,0.64745235
2025-05-31 14:24:02.049147,3,motorcycle,1729.2584,468.94138,1841.7653,614.4222,0.57590866
2025-05-31 14:24:02.049740,29,motorcycle,1527.9258,511.9303,1657.5143,686.30145,0.61686647
2025-05-31 14:24:02.050425,45,person,1312.1593,420.4935,1418.3485,697.5027,0.55248255
2025-05-31 14:24:02.420623,31,person,1549.0051,420.0812,1661.7894,651.787,0.7382032
2025-05-31 14:24:02.421181,4,person,1757.769,424.65146,1839.8845,586.84656,0.51676214
2025-05-31 14:24:02.421759,34,car,3.3328094,324.12708,991.07196,756.70654,0.8953001
2025-05-31 14:24:02.422387,39,motorcycle,1236.6469,524.33966,1478.3737,736.8181,0.7415028
2025-05-31 14:24:02.422881,24,car,915.95416,377.91986,1431.7625,613.3982,0.570315
2025-05-31 14:24:02.423423,3,motorcycle,1735.735,469.41003,1848.8888,614.1693,0.66997784
2025-05-31 14:24:02.424006,29,motorcycle,1536.6925,512.21704,1660.823,684.9804,0.6070828
2025-05-31 14:24:02.424569,45,person,1315.8661,419.94083,1429.5988,698.9615,0.54566926
2025-05-31 14:24:02.863032,31,person,1556.0695,421.27243,1667.6536,648.52057,0.6146558
2025-05-31 14:24:02.863603,4,person,1756.3287,423.74942,1845.9015,584.2345,0.6253481
2025-05-31 14:24:02.864190,34,car,7.8454876,323.7081,999.20483,754.04095,0.889237
2025-05-31 14:24:02.864804,39,motorcycle,1245.9596,525.14966,1485.1903,734.61096,0.7307581
2025-05-31 14:24:02.865304,24,car,927.00287,379.59857,1399.3654,614.6091,0.67217237
2025-05-31 14:24:02.865824,3,motorcycle,1745.9615,469.47482,1859.0663,613.20123,0.72323
2025-05-31 14:24:02.866422,29,motorcycle,1545.7212,511.0801,1670.2263,682.2445,0.59974086
2025-05-31 14:24:02.866968,45,person,1324.0808,419.09326,1437.2761,699.7932,0.6791305
2025-05-31 14:24:03.255423,31,person,1564.5555,421.14487,1676.5914,651.04596,0.6790785
2025-05-31 14:24:03.255974,4,person,1760.9115,425.55118,1844.8104,582.1911,0.55181175
2025-05-31 14:24:03.256604,34,car,19.658222,327.51224,1006.72235,754.10803,0.90146244
2025-05-31 14:24:03.257235,39,motorcycle,1261.1783,528.8485,1493.2858,733.4459,0.6541121
2025-05-31 14:24:03.257733,24,car,940.78564,379.58444,1411.8744,615.11786,0.67741585
2025-05-31 14:24:03.258263,3,motorcycle,1751.9075,467.62225,1870.2306,613.3543,0.6688049
2025-05-31 14:24:03.258847,29,motorcycle,1552.4899,517.8066,1677.2538,682.103,0.5173181
2025-05-31 14:24:03.642754,31,person,1569.0311,421.37366,1679.6958,650.64685,0.65202683
2025-05-31 14:24:03.643316,4,person,1764.6443,424.9764,1838.718,584.1428,0.522104
2025-05-31 14:24:03.643884,34,car,40.756123,328.12598,1013.43884,753.8432,0.87153363
2025-05-31 14:24:03.644517,39,motorcycle,1276.51,529.111,1504.9429,729.7222,0.69998986
2025-05-31 14:24:03.645008,24,car,945.837,380.21936,1402.7004,615.65924,0.7408499
2025-05-31 14:24:03.645545,3,motorcycle,1756.5791,468.92227,1878.6708,613.464,0.6419446
2025-05-31 14:24:03.646147,29,motorcycle,1554.3318,520.30786,1679.6462,680.1819,0.5720134
2025-05-31 14:24:03.646626,51,car,0.37135157,320.42133,95.196365,612.3753,0.67394
2025-05-31 14:24:04.083582,31,person,1575.7372,422.10013,1684.1292,647.1275,0.6591612
2025-05-31 14:24:04.084142,4,person,1769.1686,423.8422,1835.5592,576.6846,0.50877726
2025-05-31 14:24:04.084712,34,car,68.65652,327.56522,1021.04266,750.8287,0.8767824
2025-05-31 14:24:04.085336,39,motorcycle,1290.5969,541.16046,1512.0397,727.11304,0.72046393
2025-05-31 14:24:04.085825,24,car,954.60944,380.62482,1407.2979,614.01306,0.73051023
2025-05-31 14:24:04.086316,51,car,0.16810368,314.85394,107.68306,598.99194,0.74391663
2025-05-31 14:24:04.086819,40,bus,1130.411,265.56052,1795.5034,461.81714,0.5411337
2025-05-31 14:24:04.087372,45,person,1370.7786,417.38672,1487.276,697.8836,0.5588743
2025-05-31 14:24:04.475540,31,person,1578.1025,421.55768,1688.8536,651.8389,0.64418834
2025-05-31 14:24:04.476076,4,person,1771.4824,423.9078,1835.7322,575.1818,0.5872109
2025-05-31 14:24:04.476665,34,car,90.37292,329.51556,1024.818,748.89844,0.8803205
2025-05-31 14:24:04.477283,39,motorcycle,1301.9628,537.5292,1520.2225,725.7499,0.6698101
2025-05-31 14:24:04.477780,24,car,960.4227,381.59787,1414.716,614.2882,0.7243967
2025-05-31 14:24:04.478280,51,car,0.0,313.48645,115.897316,616.41095,0.75884134
2025-05-31 14:24:04.478792,40,bus,1125.5913,262.1783,1786.2108,465.17636,0.50491863
2025-05-31 14:24:04.479394,29,motorcycle,1569.9305,530.9914,1689.3961,676.86456,0.60468906
2025-05-31 14:24:04.934841,31,person,1588.4198,422.39288,1693.6102,652.8791,0.74785674
2025-05-31 14:24:04.935484,34,car,110.93223,330.7206,1030.8142,747.24567,0.86930346
2025-05-31 14:24:04.936111,39,motorcycle,1322.2506,544.96844,1527.8896,724.1318,0.60746276
2025-05-31 14:24:04.936655,24,car,968.2677,382.698,1426.2168,614.2133,0.7160593
2025-05-31 14:24:04.937156,51,car,0.559198,313.18942,129.35106,628.8835,0.8642645
2025-05-31 14:24:04.937684,40,bus,1124.6799,259.93707,1801.2169,466.6372,0.5822252
2025-05-31 14:24:04.938218,3,motorcycle,1764.1526,488.5952,1910.1722,613.02966,0.54941094
2025-05-31 14:24:04.938768,45,person,1395.5704,417.63742,1517.282,696.6674,0.5454873
2025-05-31 14:24:05.335713,31,person,1592.4769,422.2113,1698.8511,648.653,0.71918905
2025-05-31 14:24:05.336328,34,car,124.96208,331.06927,1036.9146,745.6037,0.8345281
2025-05-31 14:24:05.336944,39,motorcycle,1334.6107,550.5693,1537.1039,721.23956,0.54519
2025-05-31 14:24:05.337461,24,car,976.2265,382.63052,1430.1893,614.38684,0.7203508
2025-05-31 14:24:05.337942,51,car,0.35871145,312.59656,143.67867,635.155,0.8663484
2025-05-31 14:24:05.338546,29,motorcycle,1578.1105,516.77136,1701.0542,675.60645,0.5138135
2025-05-31 14:24:05.742553,31,person,1596.5315,421.51797,1705.5411,643.1826,0.695761
2025-05-31 14:24:05.743285,34,car,137.13763,333.82678,1042.9414,742.0535,0.8370262
2025-05-31 14:24:05.744013,39,motorcycle,1346.304,550.5073,1546.1868,720.3144,0.52557737
2025-05-31 14:24:05.744633,24,car,990.50024,382.99173,1436.088,614.1072,0.76172006
2025-05-31 14:24:05.745233,51,car,0.1927382,309.4667,161.39789,637.4497,0.8408313
2025-05-31 14:24:05.745935,29,motorcycle,1581.5496,510.52832,1705.6364,672.5453,0.54160327
2025-05-31 14:24:05.746548,4,person,1774.2827,427.01456,1846.1731,595.0898,0.59073126
2025-05-31 14:24:06.354580,31,person,1600.7014,420.3104,1710.8326,647.8068,0.66297895
2025-05-31 14:24:06.355294,34,car,152.63333,334.76987,1055.1248,739.7391,0.8093436
2025-05-31 14:24:06.355880,24,car,996.79083,383.86813,1451.9285,613.0385,0.69910336
2025-05-31 14:24:06.356462,51,car,0.38563022,307.22052,180.99171,635.6456,0.80277646
2025-05-31 14:24:06.357157,29,motorcycle,1594.4165,510.4006,1712.4148,671.0315,0.58115053
2025-05-31 14:24:06.782058,31,person,1601.528,421.1118,1713.7925,644.91705,0.59287226
2025-05-31 14:24:06.782760,34,car,168.97014,335.6527,1065.6326,739.0218,0.88816184
2025-05-31 14:24:06.783357,24,car,1004.2013,385.70163,1462.9414,614.06024,0.6879591
2025-05-31 14:24:06.783913,51,car,0.23849063,308.98773,194.24156,634.4134,0.8094522
2025-05-31 14:24:06.784604,29,motorcycle,1600.4745,513.2975,1713.8461,671.4292,0.5414303
2025-05-31 14:24:06.785317,52,motorcycle,0.047678992,529.0822,148.07762,911.33984,0.7779236
2025-05-31 14:24:06.785990,39,motorcycle,1371.4095,551.12415,1564.3933,720.564,0.6144954
2025-05-31 14:24:06.786568,4,person,1788.0873,427.52365,1860.6354,588.2706,0.5330111
2025-05-31 14:24:07.223194,31,person,1610.0992,421.1914,1716.5365,639.4314,0.6278818
2025-05-31 14:24:07.223876,34,car,181.96089,336.8449,1070.4243,737.2718,0.90200394
2025-05-31 14:24:07.224474,24,car,1023.5356,386.45718,1473.1726,612.1606,0.5396584
2025-05-31 14:24:07.225031,51,car,0.0,305.90863,218.28847,621.7388,0.82995087
2025-05-31 14:24:07.225734,29,motorcycle,1604.4043,509.98935,1715.3096,669.3894,0.52317995
2025-05-31 14:24:07.226459,52,motorcycle,0.0,504.69614,189.3907,902.2767,0.834117
2025-05-31 14:24:07.227155,39,motorcycle,1382.4313,557.5468,1575.7507,716.5145,0.52923995
2025-05-31 14:24:07.227701,4,person,1794.2744,426.00043,1868.0671,591.75336,0.6281452
2025-05-31 14:24:07.628557,31,person,1614.7566,421.85773,1721.2732,641.1959,0.61599827
2025-05-31 14:24:07.629330,34,car,197.27321,337.8515,1081.7378,735.24664,0.89823747
2025-05-31 14:24:07.629967,24,car,1020.1736,386.47318,1480.6427,612.0526,0.7223037
2025-05-31 14:24:07.630620,51,car,0.31292054,307.4167,239.33972,592.7061,0.79145324
2025-05-31 14:24:07.631435,29,motorcycle,1608.9532,522.2574,1719.0367,667.9688,0.59262687
2025-05-31 14:24:07.632240,52,motorcycle,0.5684852,484.39493,239.70871,897.1807,0.8294376
2025-05-31 14:24:07.633025,39,motorcycle,1396.8486,560.4568,1584.8104,716.7829,0.6578824
2025-05-31 14:24:07.633918,4,person,1796.4653,426.5744,1866.9785,594.6027,0.58120966
2025-05-31 14:24:07.634817,3,motorcycle,1788.8198,496.97174,1919.2277,607.9311,0.52558887
2025-05-31 14:24:08.010290,31,person,1618.3287,422.437,1725.7705,639.25653,0.61295223
2025-05-31 14:24:08.010912,34,car,206.57108,337.67383,1090.7423,733.07135,0.90294665
2025-05-31 14:24:08.011472,24,car,1024.4889,388.14755,1484.9469,610.5098,0.7340302
2025-05-31 14:24:08.011984,51,car,0.0,307.2863,254.1257,587.5587,0.68790394
2025-05-31 14:24:08.012629,29,motorcycle,1614.9523,529.52124,1721.1162,665.425,0.5389349
2025-05-31 14:24:08.013307,52,motorcycle,0.0,473.09427,290.2466,889.58093,0.85838175
2025-05-31 14:24:08.013933,39,motorcycle,1408.0052,558.3902,1592.7849,713.18304,0.6328252
2025-05-31 14:24:08.014464,4,person,1801.3517,427.36407,1870.9233,592.1764,0.54267037
2025-05-31 14:24:08.015051,3,motorcycle,1790.1334,492.17834,1918.122,608.1565,0.5520701
2025-05-31 14:24:08.015924,45,person,1476.724,424.72244,1566.9808,667.7581,0.5409018
2025-05-31 14:24:08.386372,31,person,1625.6772,422.75214,1731.7468,636.28094,0.62371886
2025-05-31 14:24:08.386965,34,car,232.79645,338.4026,1095.4177,731.6047,0.85881096
2025-05-31 14:24:08.387490,24,car,1036.6959,389.001,1494.9885,610.2038,0.66693956
2025-05-31 14:24:08.387964,51,car,2.8027496,308.30313,272.32864,515.74054,0.52234876
2025-05-31 14:24:08.388618,52,motorcycle,0.44927076,450.7384,341.46637,885.6716,0.7468726
2025-05-31 14:24:08.389092,4,person,1804.9872,430.0393,1875.6963,590.3698,0.62755287
2025-05-31 14:24:08.389603,3,motorcycle,1791.5315,493.41046,1910.6254,606.7081,0.57763153
2025-05-31 14:24:08.390110,40,bus,1136.7506,272.64743,1791.7401,475.5753,0.52838844
2025-05-31 14:24:08.794518,31,person,1628.5059,422.08688,1734.6973,637.0027,0.69423187
2025-05-31 14:24:08.795141,34,car,259.01837,340.14856,1102.74,731.04395,0.86177397
2025-05-31 14:24:08.795673,24,car,1047.2201,388.58954,1496.5851,610.8147,0.59433264
2025-05-31 14:24:08.796175,51,car,22.228216,313.2596,288.4869,494.49402,0.5058288
2025-05-31 14:24:08.796828,52,motorcycle,0.0,462.2664,387.2386,879.3089,0.79926157
2025-05-31 14:24:08.797360,4,person,1798.3783,430.27026,1877.4945,593.1979,0.62844867
2025-05-31 14:24:08.797871,3,motorcycle,1792.8939,493.06888,1904.2039,607.1885,0.56455123
2025-05-31 14:24:09.196057,31,person,1628.0374,422.67526,1735.4976,631.6159,0.696239
2025-05-31 14:24:09.196689,34,car,279.70605,340.34424,1108.566,729.75757,0.84262085
2025-05-31 14:24:09.197240,24,car,1046.2947,387.91144,1515.6658,611.2425,0.72342384
2025-05-31 14:24:09.197903,52,motorcycle,0.0,475.20102,433.37888,892.6823,0.7857392
2025-05-31 14:24:09.198419,4,person,1797.2451,430.77008,1878.3638,596.8137,0.68376297
2025-05-31 14:24:09.199012,53,person,0.0,359.8425,267.882,808.4891,0.7704053
2025-05-31 14:24:09.199653,29,motorcycle,1624.885,515.98425,1733.7452,661.55536,0.5051246
2025-05-31 14:24:09.200184,40,bus,1153.147,275.51547,1791.9006,472.38797,0.5878999
2025-05-31 14:24:09.597184,31,person,1634.2273,422.52255,1734.1965,622.64026,0.69905907
2025-05-31 14:24:09.597790,34,car,302.8022,340.91357,1113.9832,729.43365,0.8146361
2025-05-31 14:24:09.598340,24,car,1052.0768,387.3742,1518.3253,610.0534,0.7063582
2025-05-31 14:24:09.599013,52,motorcycle,0.0,464.24826,475.85248,907.31946,0.7288798
2025-05-31 14:24:09.599543,4,person,1814.7897,432.7524,1883.0006,574.4699,0.6101344
2025-05-31 14:24:09.600172,53,person,41.927525,362.35727,315.402,798.62775,0.7280154
2025-05-31 14:24:09.600699,40,bus,1160.3878,275.73132,1812.4482,475.3371,0.5180545
2025-05-31 14:24:10.002831,31,person,1638.4028,423.66202,1735.858,637.37787,0.6771365
2025-05-31 14:24:10.003533,34,car,306.81818,341.39404,1120.4172,728.3575,0.8533456
2025-05-31 14:24:10.004092,24,car,1059.0802,387.32648,1521.9569,609.6927,0.61212575
2025-05-31 14:24:10.004899,52,motorcycle,0.0,470.53644,520.0698,908.71704,0.8040272
2025-05-31 14:24:10.005480,4,person,1808.7566,431.72833,1886.8931,591.03754,0.57609683
2025-05-31 14:24:10.006190,53,person,99.43283,364.27048,343.2643,802.014,0.5502245
2025-05-31 14:24:10.426270,31,person,1642.1787,424.45105,1739.5696,623.70654,0.6450714
2025-05-31 14:24:10.426952,34,car,320.3246,344.1844,1128.8806,727.65027,0.8176052
2025-05-31 14:24:10.427576,24,car,1066.8036,387.5885,1525.4702,610.7914,0.63328165
2025-05-31 14:24:10.428365,52,motorcycle,0.41475216,465.39105,560.51294,906.6346,0.8427967
2025-05-31 14:24:10.428924,4,person,1813.6353,433.28387,1891.1185,596.34314,0.63196284
2025-05-31 14:24:10.429673,53,person,147.36032,369.2748,391.419,800.7445,0.6422316
2025-05-31 14:24:10.430284,40,bus,1168.4847,274.84125,1799.5547,470.0934,0.54084337
2025-05-31 14:24:10.849266,31,person,1645.3254,421.97897,1743.0631,628.236,0.7094321
2025-05-31 14:24:10.849946,34,car,337.6379,343.59235,1135.5106,725.73895,0.8471768
2025-05-31 14:24:10.850560,24,car,1075.7166,386.16605,1525.5703,608.05865,0.6290177
2025-05-31 14:24:10.851360,52,motorcycle,34.226753,477.7722,598.9607,898.79285,0.797733
2025-05-31 14:24:10.851913,4,person,1822.1205,431.44733,1900.4133,575.32043,0.50931925
2025-05-31 14:24:10.852638,53,person,205.3311,368.77258,447.82056,808.70154,0.5516049
2025-05-31 14:24:10.853261,55,person,1724.2113,440.5441,1794.736,586.9661,0.56756943
2025-05-31 14:24:10.853842,40,bus,1174.3436,273.40015,1834.5269,480.51007,0.54243726
2025-05-31 14:24:11.276082,31,person,1647.0204,421.99692,1746.832,630.92633,0.69907767
2025-05-31 14:24:11.276808,34,car,198.07188,339.85138,1144.8672,724.1025,0.66539466
2025-05-31 14:24:11.277410,24,car,1086.7982,386.98312,1528.4908,608.5063,0.60385984
2025-05-31 14:24:11.278224,52,motorcycle,68.60594,489.9669,633.08514,892.3818,0.7951112
2025-05-31 14:24:11.278797,4,person,1819.9083,430.57068,1910.1383,588.573,0.5944158
2025-05-31 14:24:11.279518,53,person,253.41876,371.80203,487.76352,814.3431,0.67593986
2025-05-31 14:24:11.280083,3,motorcycle,1815.8873,496.54373,1916.2865,602.64594,0.5179848
2025-05-31 14:24:11.682874,31,person,1653.217,422.1973,1748.9254,628.18115,0.6751445
2025-05-31 14:24:11.683506,34,car,313.72067,341.6892,1152.9742,721.84344,0.611881
2025-05-31 14:24:11.684009,24,car,1095.355,386.78085,1535.6168,607.44543,0.7212752
2025-05-31 14:24:11.684710,52,motorcycle,113.989456,470.0579,669.7185,883.1859,0.85396034
2025-05-31 14:24:11.685216,4,person,1821.2737,430.69614,1916.1613,594.4696,0.59700704
2025-05-31 14:24:11.685825,53,person,304.5449,376.6589,513.2229,792.75824,0.69811416
2025-05-31 14:24:11.686453,57,motorcycle,3.1361356,496.25983,230.71976,717.816,0.6114557
2025-05-31 14:24:11.686995,55,person,1739.6102,438.7725,1799.4926,588.3158,0.61271423
2025-05-31 14:24:12.085077,31,person,1657.6897,423.92526,1750.8522,615.3043,0.6426553
2025-05-31 14:24:12.085718,34,car,379.71347,345.014,1160.5856,717.9733,0.59680015
2025-05-31 14:24:12.086266,24,car,1100.9736,388.82977,1539.0052,607.351,0.70177406
2025-05-31 14:24:12.086955,52,motorcycle,162.92169,497.73862,708.4451,877.73785,0.8199668
2025-05-31 14:24:12.087490,4,person,1825.1149,429.5618,1919.4056,598.44775,0.6073218
2025-05-31 14:24:12.088104,53,person,339.28094,378.2499,574.58704,800.1343,0.73255056
2025-05-31 14:24:12.088721,57,person,6.1697974,390.5705,192.79442,666.33075,0.6480468
2025-05-31 14:24:12.089281,55,person,1743.1161,435.27182,1810.9674,587.9279,0.5771868
2025-05-31 14:24:12.735672,31,person,1661.7573,423.11505,1751.373,609.1204,0.63006365
